,time,0000000006dd41f6,000000000f4919c9,0000000019fb59c4,00000000342570c2,0000000038bf9618,0000000038d83d41,000000004ef3150d,0000000053c6c2be,00000000675d5200,000000006b087f40,000000006b44cce7,0000000074f765a7,000000007b5207b6,0000000096918cfa,00000000a53ed894,00000000aa852af1,00000000afef4555,00000000b33a8357,00000000cd16b8ef,00000000d747f075,00000000e8a064a4,00000000f1124bca,00000000fb7600be,00000000fdda10fe,00000000fffb8cf0
1623,2019-08-12 06:06:00,85,9,16,40,0,14,0,6,30,26,120,0,1,4,163,42,44,0,0,0,8,0,21,41,24
1624,2019-08-12 06:08:00,79,11,16,17,0,14,0,11,31,19,121,0,3,6,162,47,38,0,0,0,7,0,27,43,5
1625,2019-08-12 06:10:00,87,12,16,14,0,12,0,6,6,28,113,0,34,5,147,47,31,0,0,0,6,0,22,51,5
1626,2019-08-12 06:12:00,85,8,16,15,0,7,0,10,3,15,143,0,32,19,145,44,29,0,0,0,6,0,23,41,7
1627,2019-08-12 06:14:00,64,8,16,13,0,17,0,18,34,22,111,0,7,9,143,42,37,0,0,0,6,0,27,37,2
1628,2019-08-12 06:16:00,67,4,14,20,0,16,0,15,38,26,97,0,2,9,155,52,51,0,0,9,6,0,25,50,2
1629,2019-08-12 06:18:00,69,6,18,20,0,24,0,12,18,23,111,0,18,8,156,68,42,0,0,11,8,0,29,46,4
1630,2019-08-12 06:20:00,76,3,16,27,0,21,0,15,7,32,105,0,30,7,145,59,34,0,0,9,8,0,22,43,2
1631,2019-08-12 06:22:00,65,10,15,22,0,24,0,18,7,19,112,0,26,10,163,54,30,0,0,16,6,0,25,46,2
1632,2019-08-12 06:24:00,64,6,15,22,0,20,0,23,41,15,105,0,1,16,161,55,46,0,0,25,8,0,27,37,2
1633,2019-08-12 06:26:00,66,9,16,14,0,20,0,26,40,20,134,0,1,28,150,60,52,0,0,34,7,0,23,31,2
1634,2019-08-12 06:28:00,77,5,17,23,0,12,0,25,9,22,109,0,25,0,155,49,42,0,0,23,6,0,30,36,3
1635,2019-08-12 06:30:00,66,12,16,24,0,16,0,24,5,22,106,0,28,29,142,74,40,0,0,24,4,0,24,41,2
1636,2019-08-12 06:32:00,54,10,14,28,0,17,0,37,15,9,97,0,20,28,161,74,37,0,0,38,6,0,24,62,2
1637,2019-08-12 06:34:00,68,12,15,29,0,14,0,32,33,15,112,0,1,16,121,65,30,0,0,40,6,0,22,32,11
1638,2019-08-12 06:36:00,74,10,21,27,0,16,0,36,27,17,113,0,9,21,114,81,41,0,0,36,7,0,22,36,12
1639,2019-08-12 06:38:00,67,15,15,22,0,0,0,33,35,17,114,0,1,27,129,80,39,0,0,31,2,0,30,38,11
1640,2019-08-12 06:40:00,63,13,16,20,0,0,0,29,4,19,113,0,32,26,111,66,41,0,0,28,9,0,26,47,4
1641,2019-08-12 06:42:00,77,12,16,24,0,0,0,25,23,18,117,0,14,22,131,83,38,0,0,15,6,0,28,42,7
1642,2019-08-12 06:44:00,76,14,17,27,0,0,0,43,32,14,99,0,5,25,117,61,32,0,0,19,6,0,28,40,3
1643,2019-08-12 06:46:00,62,13,16,32,0,0,0,34,20,14,122,0,13,23,140,56,37,0,0,18,8,0,29,45,2
1644,2019-08-12 06:48:00,59,14,19,21,0,0,0,30,7,14,126,0,28,25,122,80,40,0,0,16,8,0,17,37,2
1645,2019-08-12 06:50:00,62,15,15,27,0,0,0,30,8,0,106,0,37,17,126,65,28,0,0,14,7,0,12,52,2
1646,2019-08-12 06:52:00,50,13,19,22,0,0,0,43,33,0,108,0,7,11,124,69,39,0,0,21,6,0,15,54,14
1647,2019-08-12 06:54:00,52,13,19,49,0,0,0,35,37,0,116,0,5,10,115,72,37,0,0,15,6,0,26,45,7
1648,2019-08-12 06:56:00,49,17,16,44,0,0,0,29,11,0,115,0,33,0,144,81,35,0,0,20,10,0,19,45,2
1649,2019-08-12 06:58:00,45,10,15,34,0,0,0,31,10,0,106,0,29,20,140,75,25,0,0,19,4,0,16,38,8
1650,2019-08-12 07:00:00,51,7,15,37,0,0,0,41,9,0,104,0,36,18,128,78,51,0,0,20,7,0,22,39,14
1651,2019-08-12 07:02:00,46,5,17,24,0,0,0,34,51,0,110,0,2,19,135,54,38,0,0,29,5,0,23,37,7
1652,2019-08-12 07:04:00,58,9,15,39,0,0,0,35,50,0,128,0,1,18,127,48,48,0,0,14,7,0,22,44,3
1653,2019-08-12 07:06:00,51,13,17,36,0,0,0,35,10,0,123,0,37,17,128,43,39,0,0,0,6,0,23,38,5
1654,2019-08-12 07:08:00,51,9,17,29,0,0,0,26,12,0,139,0,37,21,145,41,49,0,0,67,5,0,30,37,2
1655,2019-08-12 07:10:00,54,17,16,20,0,0,0,22,5,0,127,0,32,25,146,73,30,0,0,71,4,0,39,34,1
1656,2019-08-12 07:12:00,57,13,16,23,0,0,0,25,35,0,98,0,7,16,120,79,43,0,0,74,5,0,34,35,3
1657,2019-08-12 07:14:00,60,14,15,25,0,0,0,18,42,0,106,0,9,16,137,66,34,0,0,103,7,0,35,35,2
1658,2019-08-12 07:16:00,71,14,16,27,0,0,0,21,10,0,125,0,33,18,133,46,36,0,0,0,8,0,26,37,11
1659,2019-08-12 07:18:00,71,14,16,23,0,0,0,15,8,0,115,0,38,20,142,73,47,0,0,62,4,0,28,41,6
1660,2019-08-12 07:20:00,68,12,15,27,0,0,0,15,31,0,127,0,25,24,107,63,40,0,0,55,5,0,38,41,9
1661,2019-08-12 07:22:00,50,17,13,30,0,0,0,20,40,0,117,0,16,17,109,68,45,0,0,61,7,0,45,38,4
1662,2019-08-12 07:24:00,58,14,17,26,0,0,0,22,56,0,136,0,3,21,116,72,42,0,0,0,5,0,34,43,1
1663,2019-08-12 07:26:00,41,12,15,24,0,0,0,28,20,0,138,0,39,28,111,80,46,0,0,0,4,0,36,49,0
1664,2019-08-12 07:28:00,39,13,17,16,0,0,0,24,52,0,135,0,16,36,106,80,50,0,0,0,6,0,37,65,2
1665,2019-08-12 07:30:00,59,19,14,25,0,0,0,40,13,0,130,0,50,0,108,89,52,0,0,17,5,0,54,38,4
1666,2019-08-12 07:32:00,50,12,14,24,0,0,0,35,18,0,110,0,45,48,84,65,41,0,0,13,3,0,44,38,4
1667,2019-08-12 07:34:00,45,13,17,32,0,0,0,31,51,0,108,0,6,18,97,79,47,0,0,9,4,0,41,47,9
1668,2019-08-12 07:36:00,58,16,15,32,0,0,0,20,32,0,121,0,27,0,92,76,47,0,0,5,5,0,33,44,37
1669,2019-08-12 07:38:00,56,10,16,33,0,0,0,9,11,0,111,0,46,34,100,86,36,0,0,6,5,0,33,43,32
1670,2019-08-12 07:40:00,45,14,18,41,0,0,0,2,13,0,126,0,53,16,89,79,59,0,0,3,5,0,24,44,10
1671,2019-08-12 07:42:00,50,20,17,32,0,0,0,3,43,0,124,0,19,0,96,88,54,0,0,7,6,0,37,42,9
1672,2019-08-12 07:44:00,46,16,18,28,0,0,0,10,23,0,146,0,38,14,102,70,52,0,0,2,8,0,31,34,9
1673,2019-08-12 07:46:00,49,16,17,29,0,0,0,13,55,0,118,0,6,29,105,67,57,0,0,5,6,0,37,44,12
1674,2019-08-12 07:48:00,50,16,14,26,0,0,0,7,35,0,134,0,20,8,89,76,59,0,0,2,8,0,26,44,13
1675,2019-08-12 07:50:00,53,10,16,27,0,0,0,15,21,0,125,0,44,0,106,64,74,0,0,2,5,0,35,39,11
1676,2019-08-12 07:52:00,62,11,22,21,0,0,0,9,12,0,122,0,42,27,101,75,63,0,0,1,4,0,30,48,7
1677,2019-08-12 07:54:00,57,16,22,21,0,0,0,2,26,0,112,0,30,14,102,76,67,0,0,0,5,0,28,43,7
1678,2019-08-12 07:56:00,56,15,19,10,0,0,0,2,16,0,124,0,50,22,109,72,58,0,0,0,6,0,24,41,25
1679,2019-08-12 07:58:00,53,18,21,20,0,0,0,5,52,0,127,0,16,23,101,75,72,0,0,2,8,0,26,44,21
1680,2019-08-12 08:00:00,50,17,21,18,0,0,0,8,29,0,125,0,38,19,96,75,52,0,0,0,7,0,24,38,21
1681,2019-08-12 08:02:00,50,21,19,22,0,0,0,4,54,0,137,0,5,20,87,82,63,0,0,0,8,0,35,40,15
1682,2019-08-12 08:04:00,50,26,20,16,0,0,0,4,21,0,141,0,55,27,90,97,54,0,0,2,4,0,28,42,13
1683,2019-08-12 08:06:00,51,15,24,24,0,0,0,4,16,0,112,0,47,40,93,66,64,0,0,5,8,0,27,42,6
1684,2019-08-12 08:08:00,49,8,16,27,0,0,0,6,53,0,139,0,10,25,115,64,64,0,0,0,3,0,26,44,9
1685,2019-08-12 08:10:00,49,11,18,33,0,0,0,3,39,0,139,0,24,31,96,75,67,0,0,0,4,0,31,38,10
1686,2019-08-12 08:12:00,52,10,17,17,0,0,0,3,33,0,122,0,40,30,95,81,63,0,0,0,3,0,21,46,17
1687,2019-08-12 08:14:00,57,21,16,15,0,0,0,4,54,0,119,0,29,27,104,83,73,0,0,0,7,0,24,45,18
1688,2019-08-12 08:16:00,46,16,15,18,0,0,0,2,72,0,117,0,11,26,92,69,68,0,0,1,6,0,21,41,41
1689,2019-08-12 08:18:00,58,16,15,13,0,0,0,4,17,0,113,0,54,26,97,75,79,0,0,0,6,0,28,41,35
1690,2019-08-12 08:20:00,38,19,15,28,0,0,0,4,51,0,102,0,24,26,105,59,82,0,0,0,5,0,19,36,29
1691,2019-08-12 08:22:00,49,27,15,22,0,0,0,2,63,0,122,0,8,38,98,69,84,0,0,3,6,0,33,52,21
1692,2019-08-12 08:24:00,47,21,16,22,0,0,0,5,40,0,136,0,30,34,100,68,86,0,0,4,4,0,32,45,41
1693,2019-08-12 08:26:00,44,29,16,20,0,0,0,13,43,0,127,0,22,23,101,71,80,0,0,2,4,0,15,52,33
1694,2019-08-12 08:28:00,48,30,19,13,0,0,0,4,27,0,118,0,40,17,105,77,78,0,0,0,5,0,38,44,30
1695,2019-08-12 08:30:00,50,33,24,19,0,0,0,2,38,0,133,0,36,28,127,62,97,0,0,1,8,0,33,37,13
1696,2019-08-12 08:32:00,59,29,18,12,0,0,0,1,50,0,132,0,29,21,127,62,69,0,0,2,7,0,29,49,17
1697,2019-08-12 08:34:00,49,32,19,12,0,0,0,2,74,0,128,0,13,25,107,74,77,0,0,4,8,0,27,49,23
1698,2019-08-12 08:36:00,66,21,17,12,0,0,0,5,72,0,131,0,33,24,117,64,68,0,0,2,9,0,35,41,36
1699,2019-08-12 08:38:00,61,25,17,22,0,0,0,5,73,0,109,0,31,24,102,74,70,0,0,8,10,0,35,53,31
1700,2019-08-12 08:40:00,55,36,18,21,0,0,0,4,75,0,127,0,36,20,98,73,82,0,0,4,10,0,28,48,28
1701,2019-08-12 08:42:00,56,31,17,13,0,0,0,3,52,0,125,0,44,21,106,79,72,0,0,2,7,0,27,40,17
1702,2019-08-12 08:44:00,53,38,17,14,0,0,0,3,65,0,0,0,35,33,105,75,66,0,0,1,9,0,23,49,14
1703,2019-08-12 08:46:00,55,35,16,11,0,0,0,10,81,0,0,0,22,24,115,55,77,0,0,12,8,0,31,39,7
1704,2019-08-12 08:48:00,61,41,19,17,0,0,0,4,85,0,0,0,17,29,114,64,66,0,0,3,4,0,22,41,14
1705,2019-08-12 08:50:00,66,36,20,18,0,0,0,5,68,0,0,0,29,31,104,73,51,0,0,4,5,0,26,41,6
1706,2019-08-12 08:52:00,70,44,17,24,0,0,0,6,73,0,0,0,29,30,104,77,68,0,0,0,7,0,35,38,9
1707,2019-08-12 08:54:00,73,30,19,15,0,0,0,6,68,0,0,0,22,20,101,78,69,0,0,2,8,0,29,35,14
1708,2019-08-12 08:56:00,70,32,21,16,0,0,0,4,51,0,0,0,47,34,112,84,74,0,0,2,8,0,37,42,32
1709,2019-08-12 08:58:00,57,38,19,18,0,0,0,11,41,0,0,0,50,24,119,71,82,0,0,4,8,0,33,37,41
1710,2019-08-12 09:00:00,61,43,22,22,0,0,0,6,69,0,0,0,22,24,122,81,80,0,0,13,5,0,31,50,30
1711,2019-08-12 09:02:00,70,41,18,16,0,0,0,4,75,0,0,0,30,23,105,82,74,0,0,2,7,0,31,33,20
1712,2019-08-12 09:04:00,51,46,22,26,0,0,0,2,91,0,0,0,19,16,102,81,78,0,0,3,11,0,21,30,21
1713,2019-08-12 09:06:00,42,40,16,28,0,0,0,11,75,0,0,0,27,12,114,87,70,0,0,10,6,0,28,44,19
1714,2019-08-12 09:08:00,57,37,16,17,0,0,0,8,76,0,0,0,19,25,127,80,82,0,0,7,8,0,39,50,20
1715,2019-08-12 09:10:00,47,36,17,7,0,0,0,4,78,0,0,0,17,24,124,80,65,0,0,4,7,0,29,45,13
1716,2019-08-12 09:12:00,55,42,14,8,0,0,0,9,83,0,0,0,13,16,120,67,65,0,0,1,7,0,33,49,12
1717,2019-08-12 09:14:00,45,39,17,9,0,0,0,5,46,0,0,0,47,15,122,75,109,0,0,3,7,0,30,46,15
1718,2019-08-12 09:16:00,49,45,16,11,0,0,0,4,19,0,0,0,76,13,126,80,80,0,0,2,8,0,32,59,37
1719,2019-08-12 09:18:00,56,45,21,14,0,0,0,6,49,0,0,0,36,21,121,56,85,0,0,1,11,0,40,51,25
1720,2019-08-12 09:20:00,55,38,17,22,0,0,0,5,87,0,0,0,5,17,127,62,87,0,0,2,10,0,27,53,15
1721,2019-08-12 09:22:00,57,32,20,13,0,0,0,14,75,0,0,0,14,29,121,67,75,0,0,1,13,0,32,67,12
1722,2019-08-12 09:24:00,61,42,17,15,0,0,0,5,84,0,0,0,16,24,124,64,71,0,0,1,11,0,30,59,8
1723,2019-08-12 09:26:00,78,34,20,21,0,0,0,6,95,0,0,0,16,18,129,71,83,0,0,3,7,0,31,62,19
1724,2019-08-12 09:28:00,77,41,17,15,0,0,0,5,77,0,0,0,15,24,109,81,93,0,0,3,9,0,22,46,12
1725,2019-08-12 09:30:00,60,47,19,18,0,0,0,4,43,0,0,0,42,20,122,72,75,0,0,1,10,0,36,55,18
1726,2019-08-12 09:32:00,63,45,21,14,0,0,0,10,19,0,0,0,71,25,139,79,82,0,0,1,11,0,23,57,9
1727,2019-08-12 09:34:00,73,45,18,14,0,0,0,9,10,0,0,0,72,18,144,78,89,0,0,3,8,0,27,62,22
1728,2019-08-12 09:36:00,72,52,19,14,0,0,0,10,46,0,0,0,40,14,134,73,83,0,0,5,10,0,34,54,48
1729,2019-08-12 09:38:00,82,37,19,22,0,0,0,9,79,0,0,0,11,15,121,51,89,0,0,4,5,0,33,47,49
1730,2019-08-12 09:40:00,82,54,16,12,0,0,0,4,89,0,0,0,10,26,119,56,70,0,0,4,9,0,43,56,28
1731,2019-08-12 09:42:00,84,45,17,6,0,0,0,5,90,0,0,0,6,18,143,60,91,0,0,3,3,0,44,54,29
1732,2019-08-12 09:44:00,82,44,18,4,0,0,0,6,89,0,0,0,8,10,113,63,76,0,0,2,5,0,35,51,17
1733,2019-08-12 09:46:00,75,53,16,9,0,0,0,10,50,0,0,0,42,13,105,86,84,0,0,7,4,0,36,51,20
1734,2019-08-12 09:48:00,65,58,22,6,0,0,0,13,21,0,0,0,66,17,140,58,73,0,0,2,5,0,41,50,19
1735,2019-08-12 09:50:00,69,45,16,4,0,0,0,10,20,0,0,0,71,10,147,57,74,0,0,2,4,0,35,59,24
1736,2019-08-12 09:52:00,68,40,19,5,0,0,0,6,30,0,0,0,56,17,139,60,73,0,0,2,5,0,35,46,22
1737,2019-08-12 09:54:00,54,37,20,8,0,0,0,10,71,0,0,0,21,20,146,74,71,0,0,2,5,0,32,50,26
1738,2019-08-12 09:56:00,67,34,23,6,0,0,0,2,76,0,0,0,11,12,153,76,79,0,0,4,6,0,39,55,20
1739,2019-08-12 09:58:00,62,42,22,5,0,0,0,2,73,0,0,0,9,11,143,69,89,0,0,2,6,0,37,53,23
1740,2019-08-12 10:00:00,55,29,23,5,0,0,0,13,49,0,0,0,33,13,143,72,82,0,0,0,7,0,24,55,19
1741,2019-08-12 10:02:00,59,39,20,8,0,0,0,5,12,0,0,0,65,9,130,67,79,0,0,2,6,0,26,50,15
1742,2019-08-12 10:04:00,53,35,19,4,0,0,0,4,11,0,0,0,67,13,145,59,76,0,0,2,5,0,20,51,24
1743,2019-08-12 10:06:00,65,32,18,6,0,0,0,13,16,0,0,0,81,6,137,70,75,0,0,2,6,0,26,53,23
1744,2019-08-12 10:08:00,73,47,22,6,0,0,0,8,27,0,0,0,63,8,146,54,67,0,0,3,4,0,28,62,28
1745,2019-08-12 10:10:00,76,37,17,3,0,0,0,2,71,0,0,0,16,13,157,53,84,0,0,4,3,0,27,54,25
1746,2019-08-12 10:12:00,66,32,19,22,0,0,0,7,87,0,0,0,7,20,159,50,75,0,0,4,5,0,27,50,27
1747,2019-08-12 10:14:00,56,38,19,22,0,0,0,10,73,0,0,0,21,7,145,63,72,0,0,2,4,0,23,49,20
1748,2019-08-12 10:16:00,50,40,18,10,0,0,0,13,19,0,0,0,53,10,130,51,81,0,0,8,8,0,28,57,48
1749,2019-08-12 10:18:00,68,37,17,11,0,0,0,19,18,0,0,0,58,7,130,61,77,0,0,5,8,0,22,52,31
1750,2019-08-12 10:20:00,0,38,22,11,0,0,0,17,21,0,0,0,58,9,147,56,59,0,0,5,6,0,22,56,28
1751,2019-08-12 10:22:00,0,36,25,13,0,0,0,15,17,0,0,0,70,16,132,55,49,0,0,11,5,0,31,43,23
1752,2019-08-12 10:24:00,0,36,21,21,0,0,0,20,35,0,0,0,53,11,148,55,84,0,0,2,5,0,33,47,29
1753,2019-08-12 10:26:00,0,42,20,37,0,0,0,10,69,0,0,0,15,12,145,59,82,0,0,2,7,0,19,38,27
1754,2019-08-12 10:28:00,0,36,23,13,0,0,0,14,61,0,0,0,26,25,146,79,74,0,0,0,6,0,30,45,37
1755,2019-08-12 10:30:00,0,32,20,9,0,0,0,11,19,0,0,0,62,11,127,70,78,0,0,2,6,0,26,38,28
1756,2019-08-12 10:32:00,0,44,21,7,0,0,0,14,13,0,0,0,73,14,135,81,75,0,0,1,7,0,24,41,31
1757,2019-08-12 10:34:00,0,40,21,8,0,0,0,14,18,0,0,0,76,8,140,0,74,0,0,3,7,0,23,47,19
1758,2019-08-12 10:36:00,0,47,17,11,0,0,0,12,16,0,0,0,80,14,139,0,70,0,0,2,6,0,26,45,45
1759,2019-08-12 10:38:00,0,30,19,10,0,0,0,11,15,0,0,0,67,9,153,0,65,0,0,4,7,0,31,61,29
1760,2019-08-12 10:40:00,0,36,17,14,0,0,0,14,37,0,0,0,41,14,152,0,74,0,0,2,7,0,25,42,30
1761,2019-08-12 10:42:00,0,36,17,3,0,0,0,14,77,0,0,0,7,12,150,0,81,0,0,2,5,0,27,42,29
1762,2019-08-12 10:44:00,0,30,17,5,0,0,0,12,47,0,0,0,38,5,150,0,99,0,0,4,4,0,19,46,29
1763,2019-08-12 10:46:00,0,44,19,6,0,0,0,15,19,0,0,0,64,2,141,0,93,0,0,3,6,0,32,52,20
1764,2019-08-12 10:48:00,0,30,18,7,0,0,0,17,11,0,0,0,60,9,145,0,97,0,0,6,5,0,30,44,23
1765,2019-08-12 10:50:00,0,27,19,19,0,0,0,13,23,0,0,0,52,11,139,0,92,0,0,2,5,0,24,42,25
1766,2019-08-12 10:52:00,0,19,15,11,0,0,0,11,21,0,0,0,45,9,147,0,77,0,0,3,9,0,29,46,30
1767,2019-08-12 10:54:00,0,30,15,11,0,0,0,11,37,0,0,0,30,7,124,0,85,0,0,1,7,0,18,49,29
1768,2019-08-12 10:56:00,0,21,14,12,0,0,0,11,39,0,0,0,23,15,140,0,78,0,0,2,7,0,28,51,29
1769,2019-08-12 10:58:00,0,23,15,9,0,0,0,17,17,0,0,0,43,5,146,0,87,0,0,2,8,0,29,43,37
1770,2019-08-12 11:00:00,0,18,15,7,0,0,0,9,13,0,0,0,42,8,141,0,83,0,0,13,5,0,22,34,26
1771,2019-08-12 11:02:00,0,18,16,19,0,0,0,11,16,0,0,0,43,9,139,0,79,0,0,4,6,0,25,47,26
1772,2019-08-12 11:04:00,0,13,15,13,0,0,0,8,16,0,0,0,47,7,140,0,86,0,0,6,9,0,29,43,16
1773,2019-08-12 11:06:00,0,24,18,14,0,0,0,9,29,0,0,0,31,7,167,0,111,0,0,6,5,0,30,41,14
1774,2019-08-12 11:08:00,0,25,21,9,0,0,0,11,33,0,0,0,23,21,163,0,75,0,0,4,7,0,33,38,17
1775,2019-08-12 11:10:00,0,22,17,9,0,0,0,9,15,0,0,0,38,20,146,0,71,0,0,2,7,0,28,45,22
1776,2019-08-12 11:12:00,0,20,15,14,0,0,0,13,15,0,0,0,36,11,163,0,59,0,0,5,4,0,29,33,15
1777,2019-08-12 11:14:00,0,19,16,11,0,0,0,7,21,0,0,0,39,11,178,0,68,0,0,1,3,0,37,41,22
1778,2019-08-12 11:16:00,0,20,25,11,0,0,0,8,17,0,0,0,34,3,167,0,76,0,0,3,10,0,35,43,40
1779,2019-08-12 11:18:00,0,21,18,15,0,0,0,9,28,0,0,0,27,4,147,0,81,0,0,6,3,0,27,40,28
1780,2019-08-12 11:20:00,0,19,23,7,0,0,0,16,32,0,0,0,22,9,148,0,77,0,0,0,3,0,31,37,22
1781,2019-08-12 11:22:00,0,27,18,12,0,0,0,16,31,0,0,0,25,6,159,0,73,0,0,3,5,0,27,40,13
1782,2019-08-12 11:24:00,0,28,26,10,0,0,0,15,38,0,0,0,22,12,153,0,49,0,0,1,10,0,28,34,16
1783,2019-08-12 11:26:00,0,27,35,9,0,0,0,12,50,0,0,0,3,7,146,0,78,0,0,4,7,0,30,44,21
1784,2019-08-12 11:28:00,0,20,41,6,0,0,0,11,53,0,0,0,10,8,159,0,69,0,0,5,7,0,29,39,21
1785,2019-08-12 11:30:00,0,29,32,4,0,0,0,8,36,0,0,0,20,5,159,0,62,0,0,4,6,0,24,45,21
1786,2019-08-12 11:32:00,0,23,28,5,0,0,0,12,47,0,0,0,4,4,167,0,74,0,0,2,8,0,24,39,14
1787,2019-08-12 11:34:00,0,24,26,3,0,0,0,10,38,0,0,0,4,5,149,0,76,0,0,5,4,0,27,54,14
1788,2019-08-12 11:36:00,0,29,24,7,0,0,0,8,35,0,0,0,5,20,153,0,69,0,0,9,3,0,36,46,24
1789,2019-08-12 11:38:00,0,39,19,6,0,0,0,6,41,0,0,0,4,10,138,0,62,0,0,5,5,0,22,41,19
1790,2019-08-12 11:40:00,0,23,33,7,0,0,0,14,28,0,0,0,16,13,149,0,90,0,0,2,5,0,32,41,15
1791,2019-08-12 11:42:00,0,23,27,5,0,0,0,9,45,0,0,0,6,13,147,0,71,0,0,6,4,0,28,49,4
1792,2019-08-12 11:44:00,0,23,29,6,0,0,0,10,40,0,0,0,7,11,143,0,76,0,0,6,4,0,24,45,16
1793,2019-08-12 11:46:00,0,31,28,2,0,0,0,10,41,0,0,0,4,17,165,0,82,0,0,17,5,0,30,45,14
1794,2019-08-12 11:48:00,0,43,21,13,0,0,0,15,39,0,0,0,7,3,149,0,81,0,0,16,7,0,19,43,20
1795,2019-08-12 11:50:00,0,30,18,9,0,0,0,8,34,0,0,0,21,10,145,0,84,0,0,3,6,0,33,38,12
1796,2019-08-12 11:52:00,0,35,18,7,0,0,0,18,41,0,0,0,14,9,149,0,84,0,0,3,2,0,30,40,12
1797,2019-08-12 11:54:00,0,39,22,10,0,0,0,12,45,0,0,0,15,9,148,0,68,0,0,3,4,0,27,50,7
1798,2019-08-12 11:56:00,0,30,20,10,0,0,0,13,52,0,0,0,9,7,145,0,83,0,0,3,6,0,26,38,39
1799,2019-08-12 11:58:00,0,40,23,10,0,0,0,16,47,0,0,0,13,13,154,0,81,0,0,3,6,0,25,37,26
1800,2019-08-12 12:00:00,0,32,15,11,0,0,0,10,64,0,0,0,7,9,149,0,88,0,0,6,6,0,22,39,24
1801,2019-08-12 12:02:00,0,38,18,5,0,0,0,13,16,0,0,0,55,13,149,0,67,0,0,4,3,0,27,42,27
1802,2019-08-12 12:04:00,0,31,20,13,0,0,0,10,39,0,0,0,26,20,160,0,61,0,0,3,5,0,26,43,30
1803,2019-08-12 12:06:00,0,49,18,6,0,0,0,9,54,0,0,0,4,10,142,0,70,0,0,4,4,0,23,41,21
1804,2019-08-12 12:08:00,0,41,23,17,0,0,0,22,54,0,0,0,7,10,104,0,75,0,0,6,5,0,21,40,28
1805,2019-08-12 12:10:00,0,37,25,11,0,0,0,8,52,0,0,0,6,13,72,0,68,0,0,1,7,0,17,39,19
1806,2019-08-12 12:12:00,0,34,18,11,0,0,0,6,52,0,0,0,5,9,49,0,83,0,0,7,3,0,31,46,15
1807,2019-08-12 12:14:00,0,29,25,5,0,0,0,10,12,0,0,0,57,10,35,0,72,0,0,5,4,0,17,48,25
1808,2019-08-12 12:16:00,0,34,28,3,0,0,0,13,39,0,0,0,29,6,26,0,60,0,0,12,6,0,27,42,16
1809,2019-08-12 12:18:00,0,46,23,4,0,0,0,12,62,0,0,0,10,11,20,0,66,0,0,14,4,0,30,45,45
1810,2019-08-12 12:20:00,0,39,25,12,0,0,0,9,53,0,0,0,7,13,25,0,68,0,0,6,3,0,21,37,19
1811,2019-08-12 12:22:00,0,28,36,23,0,0,0,9,60,0,0,0,3,13,20,0,76,0,0,8,7,0,19,41,8
1812,2019-08-12 12:24:00,0,34,24,19,0,0,0,17,47,0,0,0,11,11,25,0,65,0,0,9,4,0,29,33,18
1813,2019-08-12 12:26:00,0,30,26,17,0,0,0,13,18,0,0,0,43,13,28,0,65,0,0,15,3,0,26,34,23
1814,2019-08-12 12:28:00,0,28,31,13,0,0,0,18,41,0,0,0,26,9,25,0,71,0,0,29,3,0,24,33,22
1815,2019-08-12 12:30:00,0,35,25,8,0,0,0,10,50,0,0,0,0,13,33,0,58,0,0,12,4,0,19,29,24
1816,2019-08-12 12:32:00,0,32,35,9,0,0,0,14,46,0,0,0,6,18,23,0,60,0,0,16,3,0,21,32,31
1817,2019-08-12 12:34:00,0,29,24,6,0,0,0,8,49,0,0,0,4,7,25,0,61,0,0,17,2,0,22,36,30
1818,2019-08-12 12:36:00,0,30,36,9,0,0,0,11,19,0,0,0,40,6,23,0,58,0,0,16,5,0,19,29,21
1819,2019-08-12 12:38:00,0,26,24,7,0,0,0,13,16,0,0,0,46,11,30,0,55,0,0,15,2,0,18,37,23
1820,2019-08-12 12:40:00,0,30,25,9,0,0,0,13,50,0,0,0,9,6,22,0,77,0,0,13,3,0,25,40,24
1821,2019-08-12 12:42:00,0,22,34,8,0,0,0,16,57,0,0,0,3,9,23,0,75,0,0,14,5,0,35,28,14
1822,2019-08-12 12:44:00,0,29,29,14,0,0,0,16,53,0,0,0,5,15,32,0,88,0,0,14,3,0,25,35,20
1823,2019-08-12 12:46:00,0,24,22,12,0,0,0,22,57,0,0,0,1,19,24,0,63,0,0,11,4,0,26,33,34
1824,2019-08-12 12:48:00,0,33,24,22,0,0,0,13,15,0,0,0,47,16,25,0,82,0,0,12,5,0,27,35,17
1825,2019-08-12 12:50:00,0,32,24,24,0,0,0,18,12,0,0,0,54,10,19,0,72,0,0,14,4,0,26,43,13
1826,2019-08-12 12:52:00,0,33,26,16,0,0,0,23,51,0,0,0,13,5,22,0,57,0,0,13,4,0,42,34,11
1827,2019-08-12 12:54:00,0,24,21,9,0,0,0,22,65,0,0,0,3,10,20,0,54,0,0,11,3,0,36,35,9
1828,2019-08-12 12:56:00,0,35,28,10,0,0,0,25,71,0,0,0,6,12,21,0,73,0,0,19,2,0,34,32,16
1829,2019-08-12 12:58:00,0,20,30,5,0,0,0,27,60,0,0,0,5,7,17,0,66,0,0,16,7,0,29,44,13
1830,2019-08-12 13:00:00,0,22,26,8,0,0,0,26,39,0,0,0,34,11,19,0,65,0,0,17,8,0,29,34,21
